[03:16:32] [main/INFO]: ModLauncher running: args [--username, Farathil, --version, forge-43.2.14, --gameDir, C:\Users\Owner\curseforge\minecraft\Instances\Defaced Modpack, --assetsDir, C:\Users\Owner\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 9e5332c4e06f4c85ac9213e09fe24211, --accessToken, ????????, --clientId, ZDEzMzk1ZTAtYWZhZi00NjhkLThjM2MtNjViMzVhNWMyZjE1, --xuid, 2533274940621723, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.14, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[03:16:32] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
	simplyswords:mythicmetals_compat/orichalcum/orichalcum_greathammer (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/orichalcum/orichalcum_greataxe (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/orichalcum/orichalcum_chakram (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/orichalcum/orichalcum_scythe (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/orichalcum/orichalcum_halberd (from simplyswords-forge-1.47.0-1.19.2.jar)
[03:28:45] [Worker-ResourceReload-22/ERROR]: Couldn't load tag [simplyswords:mythicmetals_compat/celestium/celestium_claymore (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_cutlass (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_glaive (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_katana (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_longsword (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_rapier (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_sai (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_spear (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_twinblade (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_warglaive (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_greathammer (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_greataxe (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_chakram (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_scythe (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/celestium/celestium_halberd (from simplyswords-forge-1.47.0-1.19.2.jar)] as it is missing following references: simplyswords:mythicmetals_compat/celestium/celestium_claymore (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_cutlass (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_glaive (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_katana (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_longsword (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_rapier (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_sai (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_spear (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_twinblade (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_warglaive (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_greathammer (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_greataxe (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_chakram (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_scythe (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/celestium/celestium_halberd (from simplyswords-forge-1.47.0-1.19.2.jar)
[03:28:45] [Worker-ResourceReload-22/ERROR]: Couldn't load tag [simplyswords:mythicmetals_compat/aquarium/aquarium_claymore (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_cutlass (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_glaive (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_katana (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_longsword (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_rapier (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_sai (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_spear (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_twinblade (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_warglaive (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_greathammer (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_greataxe (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_chakram (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_scythe (from simplyswords-forge-1.47.0-1.19.2.jar), simplyswords:mythicmetals_compat/aquarium/aquarium_halberd (from simplyswords-forge-1.47.0-1.19.2.jar)] as it is missing following references: simplyswords:mythicmetals_compat/aquarium/aquarium_claymore (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_cutlass (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_glaive (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_katana (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_longsword (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_rapier (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_sai (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_spear (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_twinblade (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_warglaive (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_greathammer (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_greataxe (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_chakram (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_scythe (from simplyswords-forge-1.47.0-1.19.2.jar), 
	simplyswords:mythicmetals_compat/aquarium/aquarium_halberd (from simplyswords-forge-1.47.0-1.19.2.jar)
[03:28:45] [Worker-ResourceReload-22/ERROR]: Couldn't load tag [#minecolonies:mechanic_product (from minecolonies-1.19.2-1.0.1489-BETA.jar)] as it is missing following references: #minecolonies:mechanic_product (from minecolonies-1.19.2-1.0.1489-BETA.jar)
[03:28:45] [Worker-ResourceReload-3/ERROR]: Couldn't load tag [mo_potions:potion_infuser (from mo_potions-1.5-RELEASE+1.19.2-MC.jar)] as it is missing following references: mo_potions:potion_infuser (from mo_potions-1.5-RELEASE+1.19.2-MC.jar)
[03:28:45] [Worker-ResourceReload-3/ERROR]: Couldn't load tag [#minecraft:mineable/pickaxe (from MekanismTools-1.19.2-10.3.8.477.jar)] as it is missing following references: #minecraft:mineable/pickaxe (from MekanismTools-1.19.2-10.3.8.477.jar)
[03:28:45] [Worker-ResourceReload-3/ERROR]: Couldn't load tag [#minecraft:mineable/pickaxe (from ImmersiveEngineering-1.19.2-9.2.2-165.jar)] as it is missing following references: #minecraft:mineable/pickaxe (from ImmersiveEngineering-1.19.2-9.2.2-165.jar)
[03:28:45] [Worker-ResourceReload-3/ERROR]: Couldn't load tag [#minecraft:mineable/pickaxe (from artifacts-1.19.2-5.0.2.jar)] as it is missing following references: #minecraft:mineable/pickaxe (from artifacts-1.19.2-5.0.2.jar)
[03:28:45] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:45] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:45] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-15/ERROR]: Couldn't parse data file nova_structures:chests/water_supply from nova_structures:loot_tables/chests/water_supply.json
com.google.gson.JsonParseException: com.google.gson.stream.MalformedJsonException: Unterminated array at line 17 column 10 path $.pools[0].entries[1]
	at net.minecraft.util.GsonHelper.m_13780_(GsonHelper.java:512) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.util.GsonHelper.m_13776_(GsonHelper.java:549) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.server.packs.resources.SimpleJsonResourceReloadListener.m_5944_(SimpleJsonResourceReloadListener.java:43) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.server.packs.resources.SimpleJsonResourceReloadListener.m_5944_(SimpleJsonResourceReloadListener.java:16) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.m_10786_(SimplePreparableReloadListener.java:11) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) [?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) [?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
Caused by: com.google.gson.stream.MalformedJsonException: Unterminated array at line 17 column 10 path $.pools[0].entries[1]
	at com.google.gson.stream.JsonReader.syntaxError(JsonReader.java:1562) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.doPeek(JsonReader.java:475) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.hasNext(JsonReader.java:413) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:675) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:684) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:676) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:684) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:655) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$33$1.read(TypeAdapters.java:866) ~[gson-2.8.9.jar%23127!/:?]
	at net.minecraft.util.GsonHelper.m_13780_(GsonHelper.java:510) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	... 11 more
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-20/ERROR]: Couldn't parse data file farmersdelight:terrestria_rainbow_eucalyptus_log from farmersdelight:recipes/terrestria_rainbow_eucalyptus_log.json
com.google.gson.JsonParseException: com.google.gson.stream.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
	at net.minecraft.util.GsonHelper.m_13780_(GsonHelper.java:512) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.util.GsonHelper.m_13776_(GsonHelper.java:549) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.server.packs.resources.SimpleJsonResourceReloadListener.m_5944_(SimpleJsonResourceReloadListener.java:43) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.server.packs.resources.SimpleJsonResourceReloadListener.m_5944_(SimpleJsonResourceReloadListener.java:16) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.m_10786_(SimplePreparableReloadListener.java:11) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(CompletableFuture.java:1768) [?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(CompletableFuture.java:1760) [?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) [?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) [?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) [?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) [?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) [?:?]
Caused by: com.google.gson.stream.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 1 path $
	at com.google.gson.stream.JsonReader.syntaxError(JsonReader.java:1562) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.checkLenient(JsonReader.java:1403) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.isLiteral(JsonReader.java:750) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.peekNumber(JsonReader.java:705) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.doPeek(JsonReader.java:583) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.stream.JsonReader.peek(JsonReader.java:424) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:661) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$27.read(TypeAdapters.java:655) ~[gson-2.8.9.jar%23127!/:?]
	at com.google.gson.internal.bind.TypeAdapters$33$1.read(TypeAdapters.java:866) ~[gson-2.8.9.jar%23127!/:?]
	at net.minecraft.util.GsonHelper.m_13780_(GsonHelper.java:510) ~[client-1.19.2-20220805.130853-srg.jar%23817!/:?]
	... 11 more
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:46] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/tetra.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/aof.json
[03:28:47] [Worker-ResourceReload-25/WARN]: Tetratic tetratic:configs/sofr_configs.json
